#             R [au]           V(R) [eV]         s10(R) [eV]         s21(R) [eV]         s45(R) [eV]         s97(R) [eV]        s206(R) [eV]        s440(R) [eV]        s938(R) [eV]       s2000(R) [eV]
    7.591859185919E0  -6.599704227091E-2  -1.127966064337E-1  -6.599658597050E-2  -6.599612088723E-2  -6.599699065623E-2  -6.599704157073E-2  -6.599704226228E-2  -6.599704226521E-2  -6.599704227089E-2
    7.592959295930E0  -6.591341425928E-2  -1.127058878053E-1  -6.591302954331E-2  -6.591248227426E-2  -6.591336285661E-2  -6.591341370563E-2  -6.591341423922E-2  -6.591341425401E-2  -6.591341425923E-2
    7.594059405941E0  -6.582989213101E-2  -1.126148904622E-1  -6.582957597813E-2  -6.582894980891E-2  -6.582984101593E-2  -6.582989171365E-2  -6.582989209678E-2  -6.582989212688E-2  -6.582989213081E-2
    7.595159515952E0  -6.574647575228E-2  -1.125236151843E-1  -6.574622509723E-2  -6.574552336252E-2  -6.574642499967E-2  -6.574647545782E-2  -6.574647570249E-2  -6.574647574971E-2  -6.574647575201E-2
    7.596259625963E0  -6.566316498940E-2  -1.124320627517E-1  -6.566297672288E-2  -6.566220280641E-2  -6.566311467331E-2  -6.566316480116E-2  -6.566316492389E-2  -6.566316498839E-2  -6.566316498922E-2
    7.597359735974E0  -6.557995970887E-2  -1.123402339447E-1  -6.557983067734E-2  -6.557898801195E-2  -6.557990990235E-2  -6.557995960669E-2  -6.557995962851E-2  -6.557995970881E-2  -6.557995970885E-2
    7.598459845985E0  -6.549685977735E-2  -1.122481295433E-1  -6.549678678287E-2  -6.549587885046E-2  -6.549681055228E-2  -6.549685973744E-2  -6.549685968388E-2  -6.549685977699E-2  -6.549685977730E-2
    7.599559955996E0  -6.541386506166E-2  -1.121557503277E-1  -6.541384486175E-2  -6.541287519328E-2  -6.541381648858E-2  -6.541386505641E-2  -6.541386495754E-2  -6.541386506001E-2  -6.541386506146E-2
    7.600660066007E0  -6.533097542882E-2  -1.120630970780E-1  -6.533100473920E-2  -6.532997691175E-2  -6.533092757673E-2  -6.533097542694E-2  -6.533097531701E-2  -6.533097542555E-2  -6.533097542854E-2
    7.601760176018E0  -6.524819074597E-2  -1.119701705742E-1  -6.524826628464E-2  -6.524718387722E-2  -6.524814368224E-2  -6.524819071673E-2  -6.524819062984E-2  -6.524819074131E-2  -6.524819074579E-2
    7.602860286029E0  -6.516551088045E-2  -1.118769715966E-1  -6.516562940156E-2  -6.516449596103E-2  -6.516546467058E-2  -6.516551079689E-2  -6.516551076356E-2  -6.516551087496E-2  -6.516551088043E-2
    7.603960396040E0  -6.508293569976E-2  -1.117835009252E-1  -6.508309399430E-2  -6.508191303450E-2  -6.508289040724E-2  -6.508293553861E-2  -6.508293558569E-2  -6.508293569419E-2  -6.508293569971E-2
    7.605060506051E0  -6.500046507157E-2  -1.116897593402E-1  -6.500065996720E-2  -6.499943496899E-2  -6.500042075771E-2  -6.500046481308E-2  -6.500046496378E-2  -6.500046506668E-2  -6.500046507137E-2
    7.606160616062E0  -6.491809886371E-2  -1.115957476217E-1  -6.491832722461E-2  -6.491706163583E-2  -6.491805558749E-2  -6.491809849150E-2  -6.491809876536E-2  -6.491809886011E-2  -6.491809886344E-2
    7.607260726073E0  -6.483583694418E-2  -1.115014665498E-1  -6.483609567088E-2  -6.483479290636E-2  -6.483579476205E-2  -6.483583644505E-2  -6.483583685795E-2  -6.483583694218E-2  -6.483583694401E-2
    7.608360836084E0  -6.475367918115E-2  -1.114069169046E-1  -6.475396521034E-2  -6.475262865193E-2  -6.475363814688E-2  -6.475367854493E-2  -6.475367910910E-2  -6.475367918056E-2  -6.475367918112E-2
    7.609460946095E0  -6.467162544294E-2  -1.113120994663E-1  -6.467193574736E-2  -6.467056874387E-2  -6.467158560748E-2  -6.467162466232E-2  -6.467162538633E-2  -6.467162544294E-2  -6.467162544289E-2
    7.610561056106E0  -6.458967559805E-2  -1.112170150149E-1  -6.459000718627E-2  -6.458861305351E-2  -6.458963700933E-2  -6.458967466842E-2  -6.458967555719E-2  -6.458967559735E-2  -6.458967559785E-2
    7.611661166117E0  -6.450782951516E-2  -1.111216643307E-1  -6.450817943143E-2  -6.450676145221E-2  -6.450779221792E-2  -6.450782843442E-2  -6.450782948920E-2  -6.450782951301E-2  -6.450782951489E-2
    7.612761276128E0  -6.442608706308E-2  -1.110260481937E-1  -6.442645238717E-2  -6.442501381130E-2  -6.442605109873E-2  -6.442608583151E-2  -6.442608704989E-2  -6.442608705936E-2  -6.442608706290E-2
    7.613861386139E0  -6.434444811081E-2  -1.109301673840E-1  -6.434482595784E-2  -6.434337000212E-2  -6.434441351726E-2  -6.434444673088E-2  -6.434444810681E-2  -6.434444810587E-2  -6.434444811079E-2
    7.614961496150E0  -6.426291252751E-2  -1.108340226818E-1  -6.426330004779E-2  -6.426182989601E-2  -6.426287933900E-2  -6.426291100373E-2  -6.426291252748E-2  -6.426291252198E-2  -6.426291252746E-2
    7.616061606161E0  -6.418148018251E-2  -1.107376148672E-1  -6.418187456137E-2  -6.418039336431E-2  -6.418144842942E-2  -6.418147852124E-2  -6.418148017994E-2  -6.418148017715E-2  -6.418148018231E-2
    7.617161716172E0  -6.410015094529E-2  -1.106409447203E-1  -6.410054940292E-2  -6.409906027836E-2  -6.410012065402E-2  -6.410014915460E-2  -6.410015093473E-2  -6.410015094082E-2  -6.410015094502E-2
    7.618261826183E0  -6.401892468551E-2  -1.105440130212E-1  -6.401932447679E-2  -6.401783050950E-2  -6.401889587829E-2  -6.401892277501E-2  -6.401892466312E-2  -6.401892468246E-2  -6.401892468533E-2
    7.619361936194E0  -6.393780127298E-2  -1.104468205501E-1  -6.393819968732E-2  -6.393670392907E-2  -6.393777396771E-2  -6.393779925366E-2  -6.393780123641E-2  -6.393780127151E-2  -6.393780127295E-2
    7.620462046205E0  -6.385678057769E-2  -1.103493680870E-1  -6.385717493887E-2  -6.385568040840E-2  -6.385675478777E-2  -6.385677846174E-2  -6.385678052586E-2  -6.385678057742E-2  -6.385678057764E-2
    7.621562156216E0  -6.377586246978E-2  -1.102516564122E-1  -6.377625013577E-2  -6.377475981885E-2  -6.377583820396E-2  -6.377586027044E-2  -6.377586240278E-2  -6.377586246967E-2  -6.377586246957E-2
    7.622662266227E0  -6.369504681956E-2  -1.101536863057E-1  -6.369542518237E-2  -6.369394203174E-2  -6.369502408177E-2  -6.369504455095E-2  -6.369504673844E-2  -6.369504681844E-2  -6.369504681929E-2
    7.623762376238E0  -6.361433349750E-2  -1.100554585476E-1  -6.361469998302E-2  -6.361322691842E-2  -6.361431228669E-2  -6.361433117447E-2  -6.361433340412E-2  -6.361433349486E-2  -6.361433349732E-2
    7.624862486249E0  -6.353372237424E-2  -1.099569739181E-1  -6.353407444206E-2  -6.353261435022E-2  -6.353370268420E-2  -6.353372001218E-2  -6.353372227111E-2  -6.353372237013E-2  -6.353372237422E-2
    7.625962596260E0  -6.345321332058E-2  -1.098582331973E-1  -6.345354846385E-2  -6.345210419850E-2  -6.345319513979E-2  -6.345321093527E-2  -6.345321321070E-2  -6.345321331544E-2  -6.345321332054E-2
    7.627062706271E0  -6.337280620748E-2  -1.097592371653E-1  -6.337312195272E-2  -6.337169633458E-2  -6.337278951895E-2  -6.337280381494E-2  -6.337280609416E-2  -6.337280620200E-2  -6.337280620728E-2
    7.628162816282E0  -6.329250090607E-2  -1.096599866022E-1  -6.329279481303E-2  -6.329139062981E-2  -6.329248568717E-2  -6.329249852238E-2  -6.329250079278E-2  -6.329250090100E-2  -6.329250090580E-2
    7.629262926293E0  -6.321229728762E-2  -1.095604822882E-1  -6.321256694912E-2  -6.321118695552E-2  -6.321228350993E-2  -6.321229492878E-2  -6.321229717784E-2  -6.321229728364E-2  -6.321229728745E-2
    7.630363036304E0  -6.313219522360E-2  -1.094607250033E-1  -6.313243826533E-2  -6.313108518306E-2  -6.313218285273E-2  -6.313219290533E-2  -6.313219512063E-2  -6.313219522111E-2  -6.313219522357E-2
    7.631463146315E0  -6.305219458560E-2  -1.093607155278E-1  -6.305240866601E-2  -6.305108518377E-2  -6.305218358105E-2  -6.305219232322E-2  -6.305219449244E-2  -6.305219458461E-2  -6.305219458556E-2
    7.632563256326E0  -6.297229524541E-2  -1.092604546417E-1  -6.297247805551E-2  -6.297118682898E-2  -6.297228556038E-2  -6.297229305365E-2  -6.297229516453E-2  -6.297229524535E-2  -6.297229524521E-2
    7.633663366337E0  -6.289249707496E-2  -1.091599431251E-1  -6.289264633818E-2  -6.289138999003E-2  -6.289248865620E-2  -6.289249496780E-2  -6.289249700821E-2  -6.289249707462E-2  -6.289249707469E-2
    7.634763476348E0  -6.281279994634E-2  -1.090591817582E-1  -6.281291341836E-2  -6.281169453827E-2  -6.281279273401E-2  -6.281279793686E-2  -6.281279989475E-2  -6.281279994477E-2  -6.281279994616E-2
    7.635863586359E0  -6.273320373181E-2  -1.089581713211E-1  -6.273327920039E-2  -6.273210034504E-2  -6.273319765929E-2  -6.273320183203E-2  -6.273320369544E-2  -6.273320372869E-2  -6.273320373178E-2
    7.636963696370E0  -6.265370830378E-2  -1.088569125939E-1  -6.265374358862E-2  -6.265260728167E-2  -6.265370329753E-2  -6.265370652450E-2  -6.265370828155E-2  -6.265370829933E-2  -6.265370830374E-2
    7.638063806381E0  -6.257431353485E-2  -1.087554063568E-1  -6.257430648741E-2  -6.257321521950E-2  -6.257430951423E-2  -6.257431188546E-2  -6.257431352438E-2  -6.257431352958E-2  -6.257431353465E-2
    7.639163916392E0  -6.249501929774E-2  -1.086536533898E-1  -6.249496780109E-2  -6.249392402988E-2  -6.249501617485E-2  -6.249501778610E-2  -6.249501929521E-2  -6.249501929238E-2  -6.249501929748E-2
    7.640264026403E0  -6.241582546535E-2  -1.085516544730E-1  -6.241572743401E-2  -6.241473358414E-2  -6.241582314491E-2  -6.241582409761E-2  -6.241582546532E-2  -6.241582546064E-2  -6.241582546518E-2
    7.641364136414E0  -6.233673191076E-2  -1.084494103867E-1  -6.233658529052E-2  -6.233564375362E-2  -6.233673028987E-2  -6.233673069118E-2  -6.233673190693E-2  -6.233673190728E-2  -6.233673191073E-2
    7.642464246425E0  -6.225773850716E-2  -1.083469219109E-1  -6.225754127496E-2  -6.225665440966E-2  -6.225773747523E-2  -6.225773743801E-2  -6.225773849460E-2  -6.225773850522E-2  -6.225773850712E-2
    7.643564356436E0  -6.217884512796E-2  -1.082441898258E-1  -6.217859529168E-2  -6.217776542361E-2  -6.217884456649E-2  -6.217884420929E-2  -6.217884510328E-2  -6.217884512738E-2  -6.217884512776E-2
    7.644664466447E0  -6.210005164668E-2  -1.081412149114E-1  -6.209974724503E-2  -6.209897666680E-2  -6.210005142912E-2  -6.210005087620E-2  -6.210005160787E-2  -6.210005164667E-2  -6.210005164642E-2
    7.645764576458E0  -6.202135793702E-2  -1.080379979479E-1  -6.202099703935E-2  -6.202028801057E-2  -6.202135792861E-2  -6.202135730994E-2  -6.202135788332E-2  -6.202135793636E-2  -6.202135793684E-2
    7.646864686469E0  -6.194276387284E-2  -1.079345397154E-1  -6.194234457899E-2  -6.194169932627E-2  -6.194276393273E-2  -6.194276338169E-2  -6.194276380455E-2  -6.194276387080E-2  -6.194276387281E-2
    7.647964796480E0  -6.186426932816E-2  -1.078308409941E-1  -6.186378976829E-2  -6.186321048522E-2  -6.186426932021E-2  -6.186426896266E-2  -6.186426924648E-2  -6.186426932461E-2  -6.186426932812E-2
    7.649064906491E0  -6.178587417715E-2  -1.077269025640E-1  -6.178533251160E-2  -6.178482135878E-2  -6.178587397310E-2  -6.178587392403E-2  -6.178587408406E-2  -6.178587417242E-2  -6.178587417696E-2
    7.650165016502E0  -6.170757829416E-2  -1.076227252053E-1  -6.170697271327E-2  -6.170653181827E-2  -6.170757777345E-2  -6.170757813700E-2  -6.170757819220E-2  -6.170757828885E-2  -6.170757829390E-2
    7.651265126513E0  -6.162938155366E-2  -1.075183096981E-1  -6.162871027764E-2  -6.162834173505E-2  -6.162938060331E-2  -6.162938147275E-2  -6.162938144583E-2  -6.162938154850E-2  -6.162938155349E-2
    7.652365236524E0  -6.155128383031E-2  -1.074136568225E-1  -6.155054510906E-2  -6.155025098044E-2  -6.155128234471E-2  -6.155128380247E-2  -6.155128371989E-2  -6.155128382601E-2  -6.155128383029E-2
    7.653465346535E0  -6.147328499893E-2  -1.073087673587E-1  -6.147247711188E-2  -6.147225942580E-2  -6.147328287972E-2  -6.147328499736E-2  -6.147328488930E-2  -6.147328499598E-2  -6.147328499889E-2
    7.654565456546E0  -6.139538493447E-2  -1.072036420867E-1  -6.139450619044E-2  -6.139436694245E-2  -6.139538209036E-2  -6.139538492933E-2  -6.139538482899E-2  -6.139538493304E-2  -6.139538493428E-2
    7.655665566557E0  -6.131758351206E-2  -1.070982817867E-1  -6.131663224908E-2  -6.131657340175E-2  -6.131757985870E-2  -6.131758347518E-2  -6.131758341389E-2  -6.131758351180E-2  -6.131758351181E-2
    7.656765676568E0  -6.123988060699E-2  -1.069926872389E-1  -6.123885519216E-2  -6.123887867502E-2  -6.123987606677E-2  -6.123988051381E-2  -6.123988051892E-2  -6.123988060690E-2  -6.123988060682E-2
    7.657865786579E0  -6.116227609469E-2  -1.068868592233E-1  -6.116117492402E-2  -6.116128263361E-2  -6.116227059663E-2  -6.116227592406E-2  -6.116227601902E-2  -6.116227609363E-2  -6.116227609466E-2
    7.658965896590E0  -6.108476985075E-2  -1.067807985200E-1  -6.108359134900E-2  -6.108378514886E-2  -6.108476333032E-2  -6.108476958484E-2  -6.108476978912E-2  -6.108476984824E-2  -6.108476985071E-2
    7.660066006601E0  -6.100736175094E-2  -1.066745059092E-1  -6.100610437146E-2  -6.100638609211E-2  -6.100735414988E-2  -6.100736137501E-2  -6.100736170414E-2  -6.100736174700E-2  -6.100736175075E-2
    7.661166116612E0  -6.093005167115E-2  -1.065679821710E-1  -6.092871389573E-2  -6.092908533469E-2  -6.093004293738E-2  -6.093005117344E-2  -6.093005163901E-2  -6.093005166622E-2  -6.093005167090E-2
    7.662266226623E0  -6.085283948746E-2  -1.064612280856E-1  -6.085141982617E-2  -6.085188274795E-2  -6.085282957484E-2  -6.085283885902E-2  -6.085283946866E-2  -6.085283948220E-2  -6.085283948730E-2
    7.663366336634E0  -6.077572507609E-2  -1.063542444330E-1  -6.077422206712E-2  -6.077477820323E-2  -6.077571394431E-2  -6.077572431063E-2  -6.077572506802E-2  -6.077572507121E-2  -6.077572507607E-2
    7.664466446645E0  -6.069870831342E-2  -1.062470319933E-1  -6.069712052293E-2  -6.069777157187E-2  -6.069869592786E-2  -6.069870740713E-2  -6.069870831201E-2  -6.069870830957E-2  -6.069870831337E-2
    7.665566556656E0  -6.062178907597E-2  -1.061395915468E-1  -6.062011509794E-2  -6.062086272520E-2  -6.062177540751E-2  -6.062178802741E-2  -6.062178907561E-2  -6.062178907356E-2  -6.062178907578E-2
    7.666666666667E0  -6.054496724044E-2  -1.060319238734E-1  -6.054320569650E-2  -6.054405153457E-2  -6.054495226532E-2  -6.054496605035E-2  -6.054496723519E-2  -6.054496723947E-2  -6.054496724019E-2
    7.667766776678E0  -6.046824268367E-2  -1.059240297534E-1  -6.046639222295E-2  -6.046733787132E-2  -6.046822638334E-2  -6.046824135481E-2  -6.046824266907E-2  -6.046824268361E-2  -6.046824268351E-2
    7.668866886689E0  -6.039161528267E-2  -1.058159099669E-1  -6.038967458165E-2  -6.039072160678E-2  -6.039159764361E-2  -6.039161381968E-2  -6.039161525575E-2  -6.039161528236E-2  -6.039161528265E-2
    7.669966996700E0  -6.031508491459E-2  -1.057075652939E-1  -6.031305267693E-2  -6.031420261229E-2  -6.031506592817E-2  -6.031508332383E-2  -6.031508487367E-2  -6.031508491310E-2  -6.031508491455E-2
    7.671067106711E0  -6.023865145674E-2  -1.055989965147E-1  -6.023652641315E-2  -6.023778075920E-2  -6.023863111908E-2  -6.023864974615E-2  -6.023865140133E-2  -6.023865145377E-2  -6.023865145655E-2
    7.672167216722E0  -6.016231478658E-2  -1.054902044093E-1  -6.016009569465E-2  -6.016145591885E-2  -6.016229309838E-2  -6.016231296550E-2  -6.016231471717E-2  -6.016231478231E-2  -6.016231478633E-2
    7.673267326733E0  -6.008607478173E-2  -1.053811897578E-1  -6.008376042577E-2  -6.008522796256E-2  -6.008605174812E-2  -6.008607286076E-2  -6.008607469969E-2  -6.008607477668E-2  -6.008607478156E-2
    7.674367436744E0  -6.000993131997E-2  -1.052719533404E-1  -6.000752051087E-2  -6.000909676170E-2  -6.000990695034E-2  -6.000992931082E-2  -6.000993122734E-2  -6.000993131482E-2  -6.000993131995E-2
    7.675467546755E0  -5.993388427922E-2  -1.051624959371E-1  -5.993137585428E-2  -5.993306218758E-2  -5.993385858710E-2  -5.993388219454E-2  -5.993388417860E-2  -5.993388427468E-2  -5.993388427918E-2
    7.676567656766E0  -5.985793353757E-2  -1.050528183282E-1  -5.985532636036E-2  -5.985712411156E-2  -5.985790654043E-2  -5.985793139081E-2  -5.985793343194E-2  -5.985793353421E-2  -5.985793353739E-2
    7.677667766777E0  -5.978207897325E-2  -1.049429212938E-1  -5.977937193345E-2  -5.978128240498E-2  -5.978205069239E-2  -5.978207677850E-2  -5.978207886582E-2  -5.978207897136E-2  -5.978207897301E-2
    7.678767876788E0  -5.970632046465E-2  -1.048328056138E-1  -5.970351247790E-2  -5.970553693916E-2  -5.970629092502E-2  -5.970631823648E-2  -5.970632035873E-2  -5.970632046408E-2  -5.970632046449E-2
    7.679867986799E0  -5.963065789032E-2  -1.047224720686E-1  -5.962774789804E-2  -5.962988758546E-2  -5.963062712036E-2  -5.963065564364E-2  -5.963065778913E-2  -5.963065789032E-2  -5.963065789029E-2
    7.680968096810E0  -5.955509112893E-2  -1.046119214382E-1  -5.955207809824E-2  -5.955433421521E-2  -5.955505916047E-2  -5.955508887885E-2  -5.955509103549E-2  -5.955509112831E-2  -5.955509112889E-2
    7.682068206821E0  -5.947962005936E-2  -1.045011545027E-1  -5.947650298284E-2  -5.947887669976E-2  -5.947958692740E-2  -5.947961782099E-2  -5.947961997629E-2  -5.947962005741E-2  -5.947962005917E-2
    7.683168316832E0  -5.940424456059E-2  -1.043901720422E-1  -5.940102245617E-2  -5.940351491043E-2  -5.940421030318E-2  -5.940424234894E-2  -5.940424448998E-2  -5.940424455720E-2  -5.940424456034E-2
    7.684268426843E0  -5.932896451177E-2  -1.042789748370E-1  -5.932563642260E-2  -5.932824871858E-2  -5.932892916987E-2  -5.932896234156E-2  -5.932896445506E-2  -5.932896450724E-2  -5.932896451161E-2
    7.685368536854E0  -5.925377979223E-2  -1.041675636670E-1  -5.925034478646E-2  -5.925307799554E-2  -5.925374340950E-2  -5.925377767774E-2  -5.925377974997E-2  -5.925377978713E-2  -5.925377979220E-2
    7.686468646865E0  -5.917869028140E-2  -1.040559393124E-1  -5.917514745209E-2  -5.917800261264E-2  -5.917865290414E-2  -5.917868823636E-2  -5.917869025321E-2  -5.917869027644E-2  -5.917869028136E-2
    7.687568756876E0  -5.910369585891E-2  -1.039441025534E-1  -5.910004432386E-2  -5.910302244124E-2  -5.910365753582E-2  -5.910369389630E-2  -5.910369584323E-2  -5.910369585476E-2  -5.910369585872E-2
    7.688668866887E0  -5.902879640451E-2  -1.038320541700E-1  -5.902503530609E-2  -5.902813735267E-2  -5.902875718660E-2  -5.902879453642E-2  -5.902879639850E-2  -5.902879640166E-2  -5.902879640426E-2
    7.689768976898E0  -5.895399179812E-2  -1.037197949424E-1  -5.895012030315E-2  -5.895334721827E-2  -5.895395173851E-2  -5.895399003560E-2  -5.895399179751E-2  -5.895399179672E-2  -5.895399179795E-2
    7.690869086909E0  -5.887928191980E-2  -1.036073256507E-1  -5.887529921937E-2  -5.887865190938E-2  -5.887924107361E-2  -5.887928027273E-2  -5.887928191884E-2  -5.887928191953E-2  -5.887928191977E-2
    7.691969196920E0  -5.880466664976E-2  -1.034946470750E-1  -5.880057195910E-2  -5.880405129734E-2  -5.880462507394E-2  -5.880466512668E-2  -5.880466664295E-2  -5.880466664968E-2  -5.880466664973E-2
    7.693069306931E0  -5.873014586839E-2  -1.033817599955E-1  -5.872593842669E-2  -5.872954525348E-2  -5.873010362154E-2  -5.873014447632E-2  -5.873014585173E-2  -5.873014586739E-2  -5.873014586821E-2
    7.694169416942E0  -5.865571945618E-2  -1.032686651923E-1  -5.865139852648E-2  -5.865513364916E-2  -5.865567659848E-2  -5.865571820054E-2  -5.865571942708E-2  -5.865571945379E-2  -5.865571945594E-2
    7.695269526953E0  -5.858138729382E-2  -1.031553634454E-1  -5.857695216282E-2  -5.858081635570E-2  -5.858134388678E-2  -5.858138617820E-2  -5.858138725092E-2  -5.858138729005E-2  -5.858138729365E-2
    7.696369636964E0  -5.850714926211E-2  -1.030418555351E-1  -5.850259924005E-2  -5.850659324445E-2  -5.850710536851E-2  -5.850714828819E-2  -5.850714920515E-2  -5.850714925739E-2  -5.850714926209E-2
    7.697469746975E0  -5.843300524204E-2  -1.029281422414E-1  -5.842833966253E-2  -5.843246418675E-2  -5.843296092570E-2  -5.843300440939E-2  -5.843300517171E-2  -5.843300523698E-2  -5.843300524200E-2
